"numsessions" "numdays" "numpurchases" "totpurchases" "totplaytime" "totscore" "numlives" "numelements" "difflevel" "skill1" "skill2" "country" "opsys" "acquis" "trendsession" "trendpurchase" "y"
"2112" 8 7 7 6.79668785557408 273.41740861651 106.068603908122 31 31 2 0.727632016116846 0.333230642228821 "3" 0 0 4.00732629090734 4.32916646545777 77.3605698613835
"2113" 9 7 3 13.6771944958928 269.65883106459 98.2904386574777 29 20 3 0.460896435033287 0.485594092813126 "3" 1 1 0.563173800441189 1.49202293942273 45.9077099730262
"2114" 6 7 3 12.3675919324571 364.336398000589 107.648525895275 41 23 1 0.579447553977639 0.618857455485342 "6" 1 0 1.7490919418058 2.43156648243828 38.902164806579
"2115" 5 4 3 9.70244725145682 54.6656118144532 93.3362175493862 23 22 2 0.604941364757429 0.685576473776956 "6" 1 1 -0.380258440605566 1.78563255276343 40.2813146912332
"2116" 7 7 6 8.58369915575494 326.721025983809 112.553436166331 41 26 2 0.692757434282538 0.621654614794078 "6" 1 0 2.58321887199845 2.93539737736803 35.9665787434061
"2117" 6 5 3 2.04485022072358 178.274403000103 95.2964738023292 22 18 2 0.488647062750402 0.703401050831219 "4" 1 1 -0.682622108191293 0.211714331104691 28.0934738250244
"2118" 2 3 2 4.71102430918268 225.399480793235 102.435134521507 29 22 2 0.522609657154476 0.417742037433998 "3" 0 1 3.89802002730769 1.23863305123904 45.4404179858871
"2119" 7 6 2 20.7683892867858 248.266213704039 98.8567813291334 28 23 1 0.567522493478389 0.641638626928762 "1" 1 0 0.464352443416685 0.754349980455458 22.8728494454097
"2120" 11 7 1 4.27594280607808 270.321948548188 94.6293346541163 27 18 2 0.485451514648235 0.41720269921318 "3" 1 0 1.78517422704165 -0.128120500617178 29.8424481896804
"2121" 7 7 4 3.48648583881567 428.355200193887 101.796188494177 36 23 1 0.639827292774406 0.482016658444077 "2" 1 0 2.90679011880429 1.38622489358376 20.2236578023396
"2122" 12 7 3 2.30623770494264 415.338753865694 101.523472655549 45 22 2 0.438706219852547 0.686130632177806 "3" 1 1 1.45063733115981 1.03094610799117 26.07494650047
"2123" 8 6 3 3.33055122287012 276.558091475295 102.343145063251 31 20 1 0.604945558549392 0.782201053666856 "2" 0 0 2.19489521949612 -0.412480652586576 23.1346234917109
"2124" 9 5 1 5.21116594847125 143.08634031624 92.8428523847475 34 19 2 0.428930367883729 0.808034296188686 "5" 0 0 0.429187763522649 1.42188967203763 19.3364484140886
"2125" 3 4 3 6.99919212121553 187.399602109805 105.184793518742 23 24 1 0.526747621512775 0.640247216091401 "1" 0 1 1.09700362040482 1.07510909801732 26.4860565744637
"2126" 9 5 1 19.5919817123389 195.664375777977 98.9098080780401 31 20 2 0.521408428340299 0.552071026078119 "2" 0 1 0.566132874075253 0.166617531408639 15.5774733749207
"2127" 4 5 1 19.1825985583102 142.028361140722 99.0149011117209 32 18 1 0.494815378432448 0.67481369908231 "6" 0 0 1.72910030583481 0.417254553840457 20.7302358723724
"2128" 9 7 2 7.03292903230241 371.752002206422 105.630096606703 36 22 1 0.537385578614213 0.522497197265178 "4" 1 0 3.6569903802428 2.38648760699287 35.8295382950172
"2129" 6 7 4 11.2073331094639 250.016203697596 111.258411627068 32 29 1 0.813170274851331 0.398594968363461 "3" 0 0 1.24832888575291 0.877934876938006 32.3803115106743
"2130" 3 5 3 2.64474395368862 302.750663365667 97.5499630820493 29 20 1 0.498108173861598 0.444282630954398 "1" 0 1 1.82896605776947 0.465089335471457 25.3703280424013
"2131" 4 5 4 5.19184547702863 280.563883800272 100.868186228298 32 20 1 0.541205078720886 0.423296629036544 "3" 1 1 1.77033706398024 1.41493217089307 21.9212803219476
"2132" 7 5 2 5.52274173728227 113.756225852958 97.3465113691337 35 18 3 0.44758616677104 0.6104191000806 "1" 1 0 -0.257284239181628 0.717156821279271 24.0438641395424
"2133" 4 4 1 9.3087522133221 14.8809187563342 89.0946459229933 27 13 2 0.258668617831041 0.491887437064397 "4" 1 0 -1.25805618715783 0.338849792048321 28.7957551513461
"2134" 3 5 5 10.1846891515464 205.969102060753 100.203626637994 37 25 2 0.627703989279369 0.66811405355946 "3" 0 1 0.335436394659833 2.29686905707351 37.9832484342498
"2135" 8 7 4 4.50015623611166 288.242388626787 101.781347222033 24 22 2 0.544270180159934 0.582661676335253 "4" 1 1 0.569917584747331 0.164642286681539 36.4566652506251
"2136" 5 6 1 7.39725853975516 224.337594477419 96.5392610488096 32 15 2 0.410158667915987 0.735237084392835 "3" 0 0 3.36524035523424 -0.1971878319334 30.5984484627726
"2137" 2 5 1 2 120.581099733352 95.767501165343 23 12 1 0.237497196792017 0.467871037046722 "6" 0 0 0.29989217748814 -0.736814422261265 13.1947439704854
"2138" 7 6 1 8.11512550719005 157.17898158627 90.4608306664964 34 12 2 0.208865214057868 0.757485153767545 "3" 0 0 0.572830723924343 0.275421102623983 40.1156787003394
"2139" 7 5 5 5.67075424878178 186.065310975945 100.477791738722 30 25 2 0.678190704578517 0.415129490773503 "5" 0 0 0.951222103469626 3.94898939636352 62.1144697401516
"2140" 7 6 1 5.34845506500459 241.569119464486 103.485995938074 26 22 1 0.72314956793178 0.639156602176745 "4" 1 1 -0.904201329217288 3.25004375203625 31.7510885148135
"2141" 5 5 3 19.4681292581595 268.070404316253 101.018345623012 32 19 1 0.522406533127398 0.56194590815698 "1" 1 0 2.61798261084903 0.121357668225341 22.6821413789865
"2142" 10 7 5 4.57698629138689 357.215898013632 104.612007819773 37 27 1 0.647166289366507 0.779356575991819 "3" 1 1 1.22735952709604 1.82511404156105 27.3707642388621
"2143" 11 6 2 2.74187083181859 200.078624161102 98.3370750451139 39 19 1 0.491841660072 0.490169542891029 "4" 1 1 0.157808130031384 0.793510108869055 20.8735270309948
"2144" 2 4 4 9.64002379832165 196.009124877146 103.947934551153 30 20 1 0.517959119575553 0.361772657942128 "3" 1 0 0.767460967690438 0.170604185234172 23.8780863334548
"2145" 8 4 1 3.14420535964414 63.8194544988862 97.5855607422847 21 21 1 0.554918792108331 0.505393242931035 "6" 1 0 0.604040159521478 4.10325589066392 32.8578929003959
"2146" 5 7 4 10.5291785854134 339.511584877608 105.515316049606 31 30 2 0.746069531337346 0.559179868937995 "6" 0 1 1.66613000980974 3.28403735726684 48.2083181922884
"2147" 12 7 2 2.5755853216076 375.835171596159 107.486696265845 42 25 2 0.667233458833929 0.637437189053812 "6" 1 1 2.84848370230352 -0.745378754431758 41.0497497307357
"2148" 8 7 4 4.15710380057422 390.708212985737 103.471672492068 35 23 1 0.555954284034224 0.464911995901114 "4" 0 0 2.92134149183687 0.85293404157944 18.6718134532384
"2149" 10 7 3 3.58566830055253 347.156860275587 103.69098627418 30 22 2 0.634286970057117 0.432328256804617 "4" 1 0 3.32339207712388 0.561891627798282 20.275491092455
"2150" 5 7 1 3.451881479302 267.713453689676 99.6179220914658 32 17 1 0.43244810213205 0.571970762627446 "2" 0 0 2.79859115582654 0.494419956365389 13.781990374341
"2151" 7 7 1 6.45440121644841 333.245981409206 100.674203861816 34 19 1 0.406565143120047 0.415714982925016 "3" 0 0 1.10895976273959 0.471928451003106 35.3338996499294
"2152" 5 7 3 12.5278228185577 289.912255120176 97.5621370692548 30 24 2 0.569487222844752 0.497171028634032 "4" 1 0 2.02590997398262 2.11073148304148 29.1928373076277
"2153" 5 3 1 3.18673541487379 196.373637113316 95.3230386698366 28 21 1 0.574284660097972 0.632169770457994 "5" 1 0 1.98372561439267 1.57619430892332 18.9912772091496
"2154" 6 5 1 15.6524797637411 246.797137028126 93.4766816365101 29 19 2 0.377086861840642 0.544993914358311 "3" 0 1 3.05896564122141 0.149523077709944 37.8374100739702
"2155" 8 7 4 14.3915162013059 410.97763047083 109.718483909289 34 27 1 0.715046741390536 0.620987654432534 "6" 1 0 1.35678941259284 3.5215752925161 47.7063928358806
"2156" 4 7 3 14.4533454695396 255.675691557155 99.079040388403 30 18 1 0.425946876998625 0.572668782752759 "3" 1 0 3.06299859118397 1.35280813564289 29.1347348435672
"2157" 10 7 2 11.5086966436627 422.332900825416 108.299747298568 36 25 2 0.608952711856719 0.578213072923587 "4" 1 0 2.90351290839023 2.40745024267847 38.1391712900681
"2158" 7 7 6 7.57690138722255 289.072681296005 105.514929148021 36 26 1 0.674771997062412 0.810147829605496 "1" 1 0 1.77324615587375 3.48566648764019 39.584436577329
"2159" 6 7 4 2.76798920175075 316.704951112387 100.349098355459 24 23 2 0.713272422389187 0.820277202914203 "6" 1 0 1.38132178544538 1.71964693376189 23.9152750574028
"2160" 3 3 3 9.66790823795593 276.16192100043 96.7896106012321 28 19 3 0.535688687834981 0.625688976337229 "5" 0 1 1.87594998256779 0.67727841390435 23.5427241001039
"2161" 5 6 1 2 264.602371183859 95.6384686292353 31 17 1 0.357575784308146 0.622740957958551 "2" 0 0 2.98326785078509 -0.341338417154281 19.8723067419109
"2162" 5 6 4 9.19714707122313 271.466518210357 102.966575409087 31 22 3 0.559934620490478 0.46425015511388 "2" 0 0 1.8885244431059 0.103769758405988 27.5848117112024
"2163" 4 6 3 5.11360680429334 304.080749224158 98.8111778490002 29 19 3 0.482346817268698 0.633179140488365 "6" 1 1 1.83084963674715 0.721424617236332 24.7349944986838
"2164" 11 5 1 3.05107982609869 304.614551624369 101.746279526182 30 20 1 0.506217292305244 0.537434998711032 "2" 0 0 2.32279511362441 -0.640395033939639 22.9886909008468
"2165" 10 7 2 17.3006983468161 455.911355059555 101.746468703638 35 22 1 0.611264448237015 0.428745649240573 "3" 1 0 3.90849768912466 2.12562202720257 46.4720875518709
"2166" 5 7 4 17.0951276947245 278.551804878922 102.327094479288 34 22 2 0.534070699469958 0.803356593664476 "2" 0 0 1.81887125080347 2.37509130360492 26.5346028796152
"2167" 4 7 2 8.79216291847142 288.616900751704 101.559144250152 33 18 1 0.459490116037376 0.512240012131947 "1" 1 0 3.9089230763896 -0.383774258115009 46.6356391603041
"2168" 5 7 3 8.08203787458962 238.49818211253 104.463365442099 25 24 2 0.7177998372731 0.350296881048354 "1" 1 0 2.5498668582741 1.17249955727354 34.3355517845149
"2169" 4 4 2 9.3655226880131 274.130429173914 102.784837570395 40 21 3 0.567614150785395 0.553326325517045 "5" 0 0 2.80094835829746 -0.0854781389786085 25.1698234819438
"2170" 7 7 1 2.64807703094912 238.082140426962 97.9084739101937 41 17 2 0.464522823906629 0.45520506769398 "1" 1 1 2.54202692446585 0.978242822459159 15.4298208368816
"2171" 10 5 2 6.37798284129308 195.318113927767 96.3117458616831 25 20 2 0.499046152031349 0.390925958130385 "6" 0 0 2.03499570565346 1.93761917019394 29.1148746322583
"2172" 8 6 3 16.3226279261903 294.40625493938 104.03075107609 27 23 3 0.608671363454996 0.558302616623989 "3" 1 0 2.90883727618993 1.11294402080203 36.7768309322528
"2173" 9 7 4 12.2582140356656 439.313214104016 105.036910596083 40 26 1 0.643403737016999 0.67284343009906 "4" 0 1 4.29735857833327 3.15601925622996 39.4925240185439
"2174" 4 4 3 4.05316774165899 254.099731652183 99.0296476633516 18 22 2 0.538723956556475 0.274127978345776 "6" 1 1 1.46664236374862 1.49283895114061 24.5740628994205
"2175" 5 4 1 12.8853598514967 99.5682444208847 96.0417332385966 24 16 2 0.458783760261785 0.919981955440912 "4" 1 0 -1.99066134398834 -0.716516151998337 31.1032469354005
"2176" 6 6 3 11.3336354017414 103.408382855681 93.0884137756485 23 18 2 0.425570629081817 0.39618486393095 "4" 1 0 1.00072379594068 -0.414293846542084 32.9646715140432
"2177" 8 7 3 3.67939113468203 348.302380747642 101.838143634462 34 26 1 0.569731044160036 0.6814477541659 "1" 1 0 4.58475265719071 2.07138164557831 25.6922981933086
"2178" 4 6 3 8.99362655929905 355.610124486557 105.104828633251 46 22 2 0.537566377020032 0.627390156723257 "4" 1 1 2.88529773163377 2.02307315643495 35.9636561996448
"2179" 8 7 2 2.76994572440854 474.142454210252 107.859461198456 34 27 1 0.750630643501438 0.57130935793978 "1" 0 0 3.50843725918344 3.33122888062763 31.537639497764
"2180" 5 5 3 10.0684212142894 207.151668458922 100.132248712138 34 20 1 0.54491258044969 0.727941796115131 "3" 0 1 1.43944297352632 0.0907749373971169 43.5393744617085
"2181" 5 7 3 21.5869526620016 191.9065513867 96.497248682677 25 18 1 0.565188354567214 0.692206224909461 "5" 1 1 2.68726263129368 -2.36841569004158 34.0814172946297
"2182" 9 5 2 9.60362829926819 327.434751803722 99.712547857356 36 17 3 0.451028187413557 0.719634042705023 "2" 0 0 3.22950116431762 0.156735633862013 35.9506197098401
"2183" 2 2 1 2 57.4496703312406 89.1437248689633 25 18 1 0.454846023443193 0.703442029936863 "4" 1 0 -1.50405269078687 0.512415904985725 14.498838538729
"2184" 5 6 3 6.38216467932491 247.879691042847 100.263737399258 26 23 1 0.553378876487518 0.552835878407066 "1" 1 0 2.41094193266717 -0.234428129561345 33.7503155261224
"2185" 7 4 3 16.5334785544104 138.454201146431 102.884263571006 30 21 1 0.451989830534677 0.641476032197566 "1" 1 0 -0.0543837494133291 0.924333714055078 22.9063592540093
"2186" 8 7 2 2 243.881678680291 96.174253487086 26 17 1 0.411658099855098 0.698306144980097 "2" 1 0 -1.51000408086113 -0.818345925089525 22.720625421979
"2187" 2 4 3 7.20076242664934 46.8517049336244 95.7478869057657 16 19 2 0.484255869932582 0.720457478682355 "5" 0 0 0.16829716546051 0.880589533524368 17.7704054831575
"2188" 5 6 2 12.6940566630128 207.374673915385 105.185823239868 26 20 2 0.526683126245171 0.483451104941019 "5" 0 0 2.70827521622342 1.82484001722049 31.58285588336
"2189" 10 6 3 6.24292263065308 222.27115683678 98.1122542694503 29 19 1 0.600938876710611 0.64940789873078 "5" 0 0 1.19734966081968 0.580823763677334 18.8282755594106
"2190" 4 6 5 19.2346724911221 193.099056698791 99.6124620078433 27 19 1 0.469127796672729 0.498974100560805 "3" 0 0 -0.515176215905984 0.0443885736154578 15.9845879276487
"2191" 8 6 5 5.98596796754886 302.458894421202 105.412825476354 43 23 2 0.549036866466713 0.497403433273803 "6" 1 1 1.88244732028245 0.969884226705863 24.7738523708228
"2192" 4 5 4 6.51417007403558 153.939331454497 104.517512108653 40 22 3 0.597487760203975 0.687042672235083 "2" 0 0 -0.96928902598569 0.754790381424067 22.2155443551491
"2193" 1 4 1 2 52.6401249884727 89.3738177109593 30 10 1 0.223135488937918 0.685705403865643 "5" 0 0 0.885883130949948 -1.36501619928756 12.1551429541386
"2194" 5 5 3 22.8616796918792 152.127474137399 98.6618103965343 29 22 1 0.619897091284922 0.567678752325931 "1" 1 1 0.459574836451647 1.14424024741183 17.0929785329813
"2195" 6 7 4 19.8042711451111 280.751754249566 103.940952022827 35 22 2 0.619562444501165 0.414793100332157 "1" 0 1 1.4695128841507 -0.506716159734148 20.7049227166103
"2196" 5 4 2 7.99846806049463 216.734067726074 99.4337156288865 39 20 2 0.573817058377039 0.533661384118437 "6" 1 0 0.755309672136654 1.18918177635513 30.9067861593267
"2197" 12 7 4 5.05046209900681 256.888658093363 95.6940466981875 27 20 2 0.489182077064535 0.268328467670827 "1" 1 1 1.55174159765859 0.858573607903016 28.0420379307763
"2198" 2 4 4 11.5326547001715 141.137381673006 102.903412630956 24 23 1 0.6411433125191 0.663180961730475 "6" 1 1 1.30415635653689 1.23943346786587 23.0825552685808
"2199" 7 7 2 2.00907958742757 304.47781498046 94.8259710693996 33 16 2 0.357870177883503 0.609682180443749 "2" 0 0 3.28766189763657 -0.411696975203598 18.4747350204429
"2200" 6 7 3 8.86544261183382 206.023904256448 100.386410997971 32 22 1 0.520912929153235 0.525994870089753 "2" 0 1 2.38360030582128 2.74350491821452 58.6584911666107
"2201" 6 6 4 5.9959783731672 310.577710372933 101.826114334034 35 22 2 0.570445160795959 0.707636006662665 "4" 1 0 -0.121827818106996 -1.26280764309844 28.510015639164
"2202" 6 4 2 16.4811415026409 203.818457826154 96.692096088578 25 18 1 0.401581078361422 0.415749835329997 "1" 0 1 0.0710239776275194 0.355161011313044 34.1528666712777
"2203" 6 6 2 3.78855254069147 235.424871511035 97.8267296885509 31 16 1 0.31043645632349 0.483173882684235 "3" 1 0 0.914038847570528 -0.262922000487626 33.0332918024398
"2204" 4 6 4 18.7636976868631 302.297378214781 105.298056831977 33 24 1 0.53016879014309 0.505796112162716 "6" 1 0 3.01011098213961 0.312699207473095 17.4287126623516
"2205" 6 7 3 4.85062410965236 284.491672688391 102.835373986527 33 23 1 0.690360170559088 0.634773592545332 "3" 1 0 2.4889911619642 1.87578828682418 44.5617256973054
"2206" 8 7 2 4.52144141193631 276.730201588462 102.973026770847 34 18 2 0.446047953219895 0.505492984410136 "3" 1 1 0.328479081100115 1.2459991074935 44.6560440530272
"2207" 9 6 1 12.5113882290896 290.918153807015 103.170066768601 30 19 3 0.454663639760403 0.563067958939654 "1" 0 1 3.48643003565586 0.920502925366552 47.6898120667348
"2208" 8 6 1 11.7032120142481 183.324200553562 89.988129643109 25 11 2 0.232145813108892 0.476061026019612 "4" 1 1 1.64192043743761 -1.78071970339755 62.9295871531144
"2209" 4 5 5 14.91135206861 277.432218642931 106.374509134453 29 26 1 0.649268452044649 0.602175158774269 "4" 1 0 0.948534054107468 1.77934311732074 20.567542078735
"2210" 5 5 2 8.96145245024858 254.690421687082 98.4874755526168 28 21 2 0.506745753154117 0.433394536064122 "5" 0 1 2.27694597525022 2.17751816939228 29.8475603455579
"2211" 2 3 1 11.7246552644912 16.962902810607 92.0365020438902 16 17 2 0.472680361148163 0.626766347926352 "3" 1 1 -0.560690702883902 -0.113590171790942 31.7755395225144
"2212" 4 7 2 3.09727599096731 303.199342253195 99.6283667457424 32 18 2 0.408700614806954 0.432958237389243 "6" 1 0 1.81649240740671 0.534072883115494 16.6278119295645
"2213" 5 6 3 6.47371961501412 278.994653762006 103.920370792127 32 25 1 0.650647574748883 0.543697351188669 "1" 1 1 3.53427917665927 3.31984992967496 57.596501276947
"2214" 7 6 2 14.7063865874271 252.574926557241 101.644726326727 24 18 2 0.438940358966705 0.395708938530511 "1" 1 0 0.392089600060986 0.151022988692586 36.255236699407
"2215" 6 5 2 4.56323850644059 140.48268787714 97.785970735291 23 19 2 0.535365536407559 0.440335448487923 "2" 0 0 0.753076283382362 0.369354698209797 22.6895981899323
"2216" 5 6 1 5.90065269126833 215.995574435066 97.2622672284455 33 20 2 0.51460854487458 0.736922414694307 "1" 0 1 2.52536876428889 0.273325575936544 26.4617186071982
"2217" 7 7 2 2.99186248956783 302.481084898185 93.8808630151511 34 19 1 0.474829684301483 0.483844101252816 "5" 1 0 1.71786667183867 1.88522736094294 16.3772821098892
"2218" 5 6 1 8.22229180183162 343.646562699322 103.808676257202 35 19 1 0.406343895732807 0.619668482916137 "2" 0 0 1.03419827628471 2.18541216407749 37.5357062644157
"2219" 10 7 4 5.41385756255615 250.115497560053 98.6395016091257 28 18 2 0.569446271465366 0.556715393069926 "5" 0 1 0.447262876244441 0.514551206623866 22.0000681125608
"2220" 7 6 2 7.89313817073026 222.584777778477 102.044582095018 30 21 2 0.530855735930176 0.734039776722817 "3" 0 0 2.00920510191156 3.43071976794772 65.114982228468
"2221" 9 7 4 7.73615572754285 309.820908404188 106.928098031043 33 22 3 0.58578702188251 0.634405140603648 "4" 1 0 2.09063065646232 2.85777114441993 34.2607185755984
"2222" 9 7 1 2 197.33362343155 91.8989415811191 33 14 1 0.312409862396919 0.647802693267335 "4" 1 1 0.654543235504599 -0.247299019686646 20.3654896938683
"2223" 7 6 1 2.66927099354157 93.1959564944347 101.732761273107 26 20 2 0.455137532531601 0.489983595673261 "3" 1 0 2.08428783927254 0.950739051985322 16.4698598874666
"2224" 6 6 3 8.26718063917952 152.083821686205 103.64108888859 34 20 2 0.50841694711085 0.417373766619159 "5" 1 1 0.221477210993531 -0.12831380768308 35.0421745597347
"2225" 3 5 3 9.74974635869317 176.41770083221 101.106730994923 29 25 2 0.672337457885114 0.591761238782168 "1" 0 1 1.24737424582249 1.64575314626248 30.7892535108903
"2226" 5 6 1 6.4548270507941 125.763777548474 93.3239798374209 32 15 2 0.418583395735735 0.462474449034231 "5" 0 0 -1.00928569582339 0.837533509153108 21.2166034758739
"2227" 3 5 3 15.6064770155983 235.389338793335 109.424057103139 30 25 1 0.605729192579881 0.589925681810067 "4" 1 0 1.70864288668414 1.94812195578143 27.3287035175083
"2228" 5 6 1 13.9588916845114 266.118384506987 97.7735371969753 36 19 2 0.466010339120767 0.489929655626907 "6" 1 0 1.8930724118221 -0.121808585538478 30.0292188668019
"2229" 3 2 1 10.9171101658808 154.657840533048 93.5119827114261 18 20 2 0.522937930327251 0.486118576329381 "3" 0 1 0.214457216811024 0.916943285837458 39.4607551029388
"2230" 12 7 4 9.61480677677496 316.338861466022 106.195214174311 41 23 2 0.6050869425497 0.500129094489518 "3" 1 0 3.12504531107691 2.46978638960796 52.5316405461176
"2231" 6 3 1 9.12935496736288 126.625858106323 92.1746283975941 28 15 3 0.330041701725646 0.366119031491766 "1" 1 0 -1.00345072549654 1.6078336612135 42.197508929446
"2232" 8 7 2 3.16808104137073 271.889494513136 96.5363416917992 33 19 1 0.430226628885938 0.543370389966619 "5" 0 0 1.20090556436546 -0.566067767974185 17.6953655127919
"2233" 2 4 1 5.91456375749737 98.66788691946 90.1074360896103 20 14 1 0.35366675166943 0.479418183193941 "6" 1 1 -0.491442350864291 -0.0886833400721212 17.4901907952081
"2234" 3 4 2 9.66860228053481 236.525110997631 106.146556501067 36 25 2 0.625677601780457 0.677649164816339 "4" 1 0 0.250335559750351 0.754402779705055 21.4848281077967
"2235" 7 6 2 14.9439497533464 393.311620389682 101.163443785533 33 24 1 0.591154519759939 0.611612056674772 "3" 0 1 2.75821963353894 2.05645327193933 46.5018504206184
"2236" 5 6 2 3.77611240463212 442.997269058768 105.455450590101 31 19 2 0.498272789299829 0.459350651474493 "2" 0 0 4.00050131922218 0.68267791417005 26.6151224242823
"2237" 3 4 2 5.82929006993108 146.200718328066 98.9990530708016 26 19 2 0.533644783638371 0.659478274717318 "6" 0 0 0.175248407245015 1.44210573987866 24.344793910182
"2238" 3 6 3 3.02545732491791 210.232369115582 95.8050912569818 35 17 3 0.391685729768999 0.547449436012735 "6" 0 0 1.26781107139786 1.43928333732889 14.2354164612326
"2239" 3 4 3 3.52773762567425 63.4031354781069 105.142167801373 26 21 1 0.627903020262562 0.577225543329828 "1" 1 1 -1.77118138778642 1.65569340994568 27.2239635753104
"2240" 7 7 4 3.98742940837887 448.917990935804 111.165740960853 43 23 1 0.64956854993296 0.550571938402643 "6" 1 1 3.18323645508934 0.609634203026124 23.7247950674012
"2241" 2 4 1 14.6103498340515 85.1818929430663 92.3628856887334 26 16 2 0.536206080560986 0.600451251878279 "3" 1 0 1.29367438935975 -0.402042926931577 33.6606295046493
"2242" 4 5 2 10.6739708872458 213.593684985397 102.670358446449 41 20 2 0.451184351918335 0.770939880079592 "6" 1 1 0.682501408850024 2.57996964810423 46.1378772724998
"2243" 10 7 4 9.73353661256336 244.340802154175 100.607334196551 28 21 2 0.481061321307445 0.452956516065718 "1" 1 0 0.733786050396488 -0.22586034037527 44.8375705521806
"2244" 4 7 3 4.83532510025487 181.016850889077 98.6155784120077 32 20 1 0.494624053536341 0.532354641063573 "2" 0 0 1.74672250772286 -0.0255915615975476 33.8578999368011
"2245" 7 7 3 3.99395579594317 358.532506390564 100.616750518888 27 21 1 0.492158034714202 0.505457461152103 "1" 0 0 2.48556308146459 0.0120187065648167 27.2068651312675
"2246" 7 7 1 6.619743980821 450.568214390223 101.216408137581 30 23 1 0.491462328888408 0.415895889445572 "5" 1 1 4.48050536687052 3.00396257158196 41.4002645788468
"2247" 10 7 5 9.17388478158559 244.155383376332 102.15504278281 32 23 1 0.590039669268034 0.540990212203937 "4" 1 1 1.49691513431842 1.93773919989637 46.5392538999386
"2248" 7 7 4 4.95156847207657 389.607672806445 100.845601118498 35 22 1 0.618428062045521 0.621386903435503 "4" 1 0 2.4600482216429 0.781964181436881 20.8780745068312
"2249" 12 6 4 11.5106010633842 307.713782118992 103.854731261587 29 27 1 0.866180783341043 0.299574832823139 "1" 1 0 2.69482712173897 1.61366838456271 36.2930878804644
"2250" 8 4 2 14.1563243357103 134.552701068949 94.765074895481 17 18 1 0.304990166552444 0.527197803996277 "4" 1 0 0.712142571407637 -0.782443839207799 38.9065523196808
"2251" 5 6 1 13.8833087496347 235.533448135467 104.400655571335 33 20 1 0.471170952845273 0.754900764030067 "3" 0 1 0.621963849212649 2.19237456861727 41.1100507425893
"2252" 7 7 4 3.80011731888814 342.780449561677 108.441753537777 32 26 3 0.781763195945375 0.641851313937231 "2" 0 1 3.4062790826964 5.56404306402206 62.9779564975441
"2253" 2 4 2 2 109.059939179872 97.8671434033329 23 20 2 0.47794496860258 0.461101729610044 "4" 1 0 0.612421765025553 0.0229997114965818 19.6122249169269
"2254" 2 5 1 10.1854236262823 198.752318974595 93.989031105296 20 13 3 0.352479425785465 0.474634957710076 "2" 0 0 1.78882509018149 -1.16042372820925 29.0387716616792
"2255" 7 5 2 20.7653019466364 193.772924594646 101.215383324548 28 19 1 0.453209456363939 0.782798511067741 "4" 1 1 1.98824396649102 -0.791575327749454 26.2348073824356
"2256" 4 4 1 2 90.2656151291289 93.4846033719731 21 15 1 0.285355125903689 0.726662575598871 "6" 0 1 0.791171168248943 0.862503553939998 17.2458038649502
"2257" 6 6 1 6.24787430815725 133.748764381262 99.6532833689766 26 17 1 0.40518495364673 0.807074377627454 "5" 0 0 0.514573811610467 -0.102265274030521 32.1178839260314
"2258" 3 5 3 8.99006225885041 262.942890508481 94.7817203098182 31 20 2 0.496938921540539 0.741219435668001 "2" 0 0 2.34798921711842 0.6567305918936 23.9512560175113
"2259" 7 7 2 4.22679274343667 336.946598331576 105.6696299695 32 25 2 0.760479113588087 0.598225240456938 "2" 0 1 2.06395200983271 1.95920051591298 30.0234167774803
"2260" 5 5 1 5.33675294974546 253.770942402429 100.118402373783 37 20 1 0.521773078192722 0.53295915958732 "3" 0 0 2.54662853488061 -0.314308859277113 31.2740487569891
"2261" 11 7 3 5.04707579357621 399.42983937566 106.251344899675 41 24 1 0.515293765381854 0.434366586111786 "1" 1 1 1.75492308727634 2.61098156041044 45.4874373080031
"2262" 6 7 1 3.30378570765859 410.00966811126 108.239958454699 35 22 2 0.548434105206529 0.748270705042915 "4" 1 0 2.65563251221925 0.687061295803404 15.0626650509341
"2263" 6 6 2 2.79137317441817 280.249580594744 99.518299019449 35 19 2 0.541935365187861 0.439799018414323 "5" 1 0 2.06919548690119 -0.229981796333453 24.552656016926
"2264" 6 7 4 10.5126747458916 362.804601516488 103.459503021123 41 24 2 0.566053760899367 0.385505111102747 "3" 0 0 0.427746311809064 1.88691097217053 30.5423757712033
"2265" 6 6 2 17.8797852957096 281.842008368637 102.77794560966 32 24 3 0.600295953786077 0.560413410140555 "6" 0 0 3.39405743642657 1.74758523654282 22.113099381108
"2266" 3 5 3 15.1170374253948 255.317647405269 103.080034389518 27 22 2 0.515831477302049 0.729386257819884 "5" 0 0 2.26056282167943 2.08539008140929 18.8276569635587
"2267" 8 7 4 5.00271384105372 410.687371853494 107.356268602676 28 23 2 0.609403749432517 0.814800612334594 "2" 1 0 4.51888270685245 2.35019908388961 23.8578350435926
"2268" 7 6 1 13.3841468876932 87.2215835684092 96.1078599200004 27 15 1 0.363304016331076 0.382330764030275 "2" 0 1 0.676134642058764 -0.764059847987281 55.2064410923545
"2269" 3 5 3 3.84274856630663 98.3888947405623 92.2254407788 20 19 2 0.480061983176862 0.427036930964832 "2" 0 0 -0.369439164376874 1.70432757820054 28.2690753171473
"2270" 3 5 2 11.7148986373061 185.147544181518 95.5518562398621 28 16 2 0.398889615553914 0.438764595639464 "1" 1 0 2.18124913874878 1.4306365334931 34.6616324353744
